release_id,input,output,meaning,num_cognates,cognate_set_id,source,pos,pokorny_ref
train-2c6a5830cc7f6f2b-01,[nb] ambassade [nn] ambassade,*h₂mbʰi-h₂eǵ-,,2,2028,etymology_db,,
train-eabf7a5ba1847a25-01,[en] conger [mul] Conger [hy] զանգ [is] köngull [nb] kongle [nn] kongle [gl] congro,*geng-,,7,2029,etymology_db,,
train-efd481e9754313ea-01,[ceb] Dion [mul] Dione [it] Dione,*Diwoh₃nh₂eh₂,,3,2030,etymology_db,,
train-3a8aae2645f3b55b-01,[nrf] suer [el] σίδερο [de] siderisch [ca] suar,*sweyd-,,4,2031,etymology_db,,
train-732c28e04ea2f52d-01,[kea] santu [pap] santu,*sān-,,2,2032,etymology_db,,
train-5bc6bbaa7e915edd-01,[hi] साल [ur] سال [omr] सेल [mr] सल [th] ศัลย [omr] 𑘭𑘹𑘩,*ḱel(h₃)-,,6,2033,etymology_db,,
train-0b50f1db0b2725eb-01,[hi] साल [ur] سال [km] សាលា [ks] हाल [mr] चाळ [km] សាល,*ḱel-eh₂,,6,2034,etymology_db,,
train-758d74b91c12a0c5-01,[en] myiasis [mul] Lutzomyia,*mu-,,2,2035,etymology_db,,
train-d769946ae0d041e7-01,[is] trikk [nb] trikk [sh] trik [sh] трик [nb] triks [nn] triks,*dreg-,,6,2036,etymology_db,,
train-a2408bf9119ee922-01,[ca] drap [el] τρέφω [mt] drapp [la] limitrophus,*dʰrebʰ-,,4,2037,etymology_db,,
train-f4fb3545c5690559-01,[ca] drap [mt] drapp,*dreHp-,,2,2038,etymology_db,,
train-dc05904c8e181703-01,[ca] drap [mt] drapp [la] dropax,*drep-,,3,2039,etymology_db,,
train-42ea099e395ebd7b-01,[ga] lá [gd] latha [gv] laa,*leh₁t-,,3,2040,etymology_db,,
train-3c74c720784b61f9-01,[pt] má [en] Melvin,*smeḱ-,,2,2041,etymology_db,,
train-32add020a57ec664-01,[hi] गधा [ur] گدھا [aot] gada [awa] गदहा [mr] गाढव [as] গাধ [gu] ગધેડું [gu] ગધેડો [gu] ગધેડી [khw] گوردوغ [inc-oas] গাধৱ [mag] 𑂏𑂠𑂯𑂰,*gordebʰó-,,12,2042,etymology_db,,
train-cdef98d7a517562a-01,[it] elenco [it] elenco [pt] elenco [es] elenco [es] elenco [en] elenchus [el] ελέγχω [el] έλεγχος [en] elench [ca] elenc [ca] elenc,*h₁lengʰ-,,11,2043,etymology_db,,
train-8ce783598a75187d-01,[fo] vaska [nn] vaska [sv] vaska [da] vaske [nb] vaske [nn] vaske,*wod-,,6,2044,etymology_db,,
train-91c945c773f0bb74-01,[an] hereu [ca] hereu [el] χήρα [gl] heree,*ǵʰeh₁ro-,,4,2045,etymology_db,,
train-a57c09658caa26ba-01,[ga] moch [gd] moch [gv] mogh,*moḱs,,3,2046,etymology_db,,
train-e16d1580c95c0623-01,[mul] Euryarchaeota [en] euryphage [mul] Eurypyga [mul] eury- [en] eury- [pl] eury- [en] euryoecious [mul] Eurysthea,*h₁wérus,,8,2047,etymology_db,,
train-434fcd58d7e87683-01,[mul] Spirochaetae [mul] Chaetognatha [mul] Oligochaeta [el] χαίτη [mul] Chaetothyriomycetidae [en] chaetognath [mul] Chaetops [mul] Achaetops [mul] Chaetornis [mul] Chaetodon [en] chaetophobia,*gʰeh₂it-,,11,2048,etymology_db,,
train-3cd2981da5cdfb0e-01,[fro] tost [en] totient [el] τόσος,*toti,,3,2049,etymology_db,,
train-f0b4bf237ae647cd-01,[dlm] quaranta [lou] karant [pap] kuarenta [pap] kuarenta [kea] korenta,*kʷetwr̥(d)ḱomt,,5,2050,etymology_db,,
train-2a2e9ab908963cd1-01,[pms] quaranta [scn] quaranta [wa] cwarante [rgn] quarânta,*kʷétwr̥dḱomt,,4,2051,etymology_db,,
train-80a08da438e162aa-01,[bi] raes [srn] alesi [pcm] rais [tpi] rais [mh] raij [ja] ガパオライス,*(s)kreys-,,6,2052,etymology_db,,
train-03e81ddfefb61999-01,[gd] slighe [ga] slí,*sleyǵ-,,2,2053,etymology_db,,
train-e377be5dd1b080bd-01,[da] tosse [is] tossi [nn] tuss,*tur-,,3,2054,etymology_db,,
train-17a9e10739359226-01,[sv] järv [nb] jerv [nn] jerv [fo] jarvur [en] Earp,*h₁erbʰ-,,5,2055,etymology_db,,
train-7717f579cfd66a0d-01,[en] blepharon [el] βλέφαρο [el] βλέπω [es] blefaroplastia [mul] Ablepharus [en] blepharo-,*gʷlep-,,6,2056,etymology_db,,
train-b3c2167f51f340d6-01,[el] οδός [pl] anoda [el] οδηγός [en] odonym [en] hydrogode [en] hodophobic [en] odology [kk] годограф,*sodós,,8,2057,etymology_db,,
train-7104e2f438e26db2-01,[id] daya [tl] haraya [pi] hadaya [inc-ogu] हईडउं [gu] હૈયું [inc-ogu] हीयडउं [dty] हियो [bra] हिय [gu] ھيّوں [gu] ھردہ [kls] hị́a [khw] هَردى [phl] híṛu [pgd] 𐨱𐨁𐨡𐨩 [or] ହୃତ୍ପିଣ୍ଡ [inc-ogu] हीउं,*ḱr̥d-,,16,2058,etymology_db,,
train-8c43baaf8ab4b382-01,[es] gayo [dum] gay [fr] bourde,*geh₂w-,,3,2059,etymology_db,,
train-0d9188878a7bb7b5-01,[el] νερό [grk-mar] ныро,*newr̥ós,,2,2060,etymology_db,,
train-d90fca16da65a6e6-01,[ga] oide [gd] oide [gv] gedjey,*átta,,3,2061,etymology_db,,
train-5a44dede46c1e6f9-01,[nb] laste [nn] laste [scn] lariu [ht] lèd,*leyt-,,4,2062,etymology_db,,
train-7439a0888d07df75-01,[en] Gareth [el] γέρος [mul] Gerobatrachus [nl] gerontologie [en] geronto- [pl] geronto- [en] Gerontes [el] όντας [it] Geronzio [fr] géronto- [kok] जाण्टो [en] Geraint,*ǵérh₂onts,,12,2063,etymology_db,,
train-c4d832e3fa236214-01,[gd] bliadhna [ga] bliain [gv] blein,*bʰleyd-,,3,2064,etymology_db,,
train-1000a45b49d6bad8-01,[fi] duuri [hu] dúr [en] durene,*deru-,,3,2065,etymology_db,,
train-069cf7e8db53c481-01,[el] είκοσι [el] εικοσάδα [kk] икосаэдр,*wídḱm̥ti,,3,2066,etymology_db,,
train-710d0c0615f501cb-01,[fi] oktaavi [nl] octaaf [nb] oktav [nn] oktav,*oḱtṓwos,,4,2067,etymology_db,,
train-ca5224dfc38cd814-01,[ga] dian [gd] dian,*deyh₁-,,2,2068,etymology_db,,
train-627e472f66727b37-01,[it] sporco [ro] spurc [vec] spórco [fur] sporc,*spr̥ḱós,,4,2069,etymology_db,,
train-44169c4578b66fa9-01,[ga] neart [gd] neart [gv] niart,*h₂ner-to-,,3,2070,etymology_db,,
train-352d1a9374a6440a-01,[it] betulla [es] abedul [fr] bouleau [roa-gal] boula [gl] bido [fro] boul [an] abetullo [pt] vidoeiro [gl] bidueiro [ca] bedoll [gl] bedulo,*gʷetu-yo-s,,11,2071,etymology_db,,
train-b1b584c840bb4b52-01,[io] kremo [ja] シュークリーム,*(s)krama-,,2,2072,etymology_db,,
train-f4b88159efb17baa-01,[gl] vizo [pt] viço,*wi-tio-,,2,2073,etymology_db,,
train-bbf38335097f7856-01,[eo] kruro [en] crurifragium,*ḱruH-,,2,2074,etymology_db,,
train-88d33de74f999e73-01,[eo] krusto [el] κρουστός,*krustós,,2,2075,etymology_db,,
train-76cfc6b929e125ff-01,[sv] Näcken [fo] nykur [is] nykur [nn] nykk [nb] nøkk,*nigʷ-,,5,2076,etymology_db,,
train-b41d5c4a4dfee9c7-01,[en] craton [pl] kraton [en] dicrotism [ca] -crata [gl] -crata [pt] -crata [es] -crata [en] monocrotism [el] κρότος [kk] кратон [kk] меритократия,*kret-,,11,2077,etymology_db,,
train-a83a642978be4880-01,[brc] afta [pcm] afta,*h₂epotero-,,2,2078,etymology_db,,
train-054e389c10ad46a6-01,[nn] rasera [nb] rasere [en] ratiné [ca] raure [fur] radâ,*rh₁d-dʰ-,,5,2079,etymology_db,,
train-b05936debf1d382d-01,[gd] ceàird [gd] ceàrd [el] κέρδος [gv] keird [ga] ceardaí [gv] keirdagh [ga] ceird [pa] ਛੱਡਣਾ [gv] keirdaght [pa] چھڈنا,*kerd-,,10,2080,etymology_db,,
train-05a90df100515353-01,[fo] skína [is] skína [nn] skina [gmq-osw] skina [sv] skina [da] skinne [nb] skinne [gmq-bot] skiin,*(s)ḱeh₁y-,,8,2081,etymology_db,,
train-b5a0ecb0792d5c67-01,[ga] samhradh [gv] sourey,*sm̥-h₂-ó-,,2,2082,etymology_db,,
train-e4227e5c510d5f4c-01,[en] omphalo- [mul] Omphalanthus [el] ομφαλός [el] αφαλός,*h₃m̥bʰ-,,4,2083,etymology_db,,
train-f2816211497dbefd-01,[gd] buaidh [ga] bua,*bʰówdʰi,,2,2084,etymology_db,,
train-86f2f537d4adae04-01,[mul] Cerberus [en] Cerberus [es] Cerbero [fr] Cerbère [sh] kerber [sh] кербер [sh] цербер [sh] cerber [ja] ケルベルス [mul] Kerberosaurus [de] Zerberus,*ḱerbero-,,11,2085,etymology_db,,
train-06452c5ce213b618-01,[mul] Choeropsis [el] χοίρος,*ǵʰóryos,,2,2086,etymology_db,,
train-f3db5885cc808b2f-01,[mul] Chelonia [eo] kelonio [el] χελώνα [mul] Chelonoidis [mul] Chelonii [en] chelonochory,*kʰelu-,,6,2087,etymology_db,,
train-87f2c8d0cef2a403-01,[ur] سر [gu] શૂલપ્રાણી [bra] सूल [ban] ᬰᬹᬮ [ban] ᬲᬸᬮ,*ḱúh₃-los,,5,2088,etymology_db,,
train-2808c0faf737be42-01,[nb] rigg [nn] rigg,*rign-,,2,2089,etymology_db,,
train-fef0df7dd4dfe695-01,[fo] tráður [is] þráður [sh] dretva [da] tråd [nb] tråd [nn] tråd [sv] tråd [sh] drot [sk] drôt [sh] дретва [eo] drato [gmq-bot] trå [nrn] tråð,*treh₁-tu-,,13,2090,etymology_db,,
train-423ff728de0cbfcc-01,[it] sponda [ca] espona [an] esponnal,*spond-h₂-,,3,2091,etymology_db,,
train-85665472337ecb54-01,[fi] liitää [eo] gliti,*ǵʰleydʰ-,,2,2092,etymology_db,,
train-fca0b2bbcf42c53e-01,[fr] frais [sv] fräsch,*preisk,,2,2093,etymology_db,,
train-22a11185f53b276c-01,[en] pygidium [fr] pygidium [la] pygidium [mul] Pygathrix [it] pigidio [pt] pigídio [ga] pígistíl,*pugeh₂,,7,2094,etymology_db,,
train-10e80b012d823178-01,[en] parvo- [gl] parva [gl] parvo [pt] parvo [es] parvo [en] parvule [en] parvanimity [fro] parv [en] Glen Parva,*peh₂urós,,9,2095,etymology_db,,
train-b88b6f127e7dc7ac-01,[fo] húka [is] húka [nb] huke [nn] huke,*kuk-néh₂,,4,2096,etymology_db,,
train-3c9f3211e12247bb-01,[fo] klúgva [gmq-osw] klyva [sv] klyva [da] kløve [is] kljúfa [gmq-scy] kløva [nn] kløyva [nb] kløvje,*glewbʰ-,,8,2097,etymology_db,,
train-4ac89fbfa57ec6a5-01,[he] אזמל [mul] Smilodon [ar] إزميل,*smī-,,3,2098,etymology_db,,
train-ed58c26430f71373-01,[fa] دست [fa] دس [tr] eldiven [tg] даст,*ǵʰés-to-,,4,2099,etymology_db,,
train-41dde1ec150dd6a7-01,[fa] دست [fa] دس [tg] даст [pal] 𐭩𐭣𐭤,*ǵʰóstos,,4,2100,etymology_db,,
train-028ab16f920be3da-01,[fo] rokkur [mk] рок [sh] рок [eo] roko [tl] rakista,*h₃ruk-néh₂,,5,2101,etymology_db,,
train-f674067e36269a3a-01,[ar] صابون [ka] საპონი [kk] сабын,*seyp-,,3,2102,etymology_db,,
train-fc37910e8704e1eb-01,[fo] spurvur [da] spurv [nb] spurv [sv] sparv [nn] sporv [gmq-bot] spȧrr,*spḗr,,6,2103,etymology_db,,
train-12a000e4719c0354-01,[kea] élu [sq] nulë [en] anelloni [en] anillin [fr] anulingus,*h₁eh₂no-,,5,2104,etymology_db,,
train-90f325c2743966ef-01,[fi] hengata [rup] acumtin [hi] सनकना,*ḱenk-,,3,2105,etymology_db,,
train-a8512945b8498e1f-01,[en] batrachotoxin [el] βάτραχος [en] batrachophobia [mul] Batrachostomus [en] batrachophagous [en] batrachology [en] batrachoidid [el] βατραχάνθρωπος [mul] Batrachochytrium [it] baraccola,*gʷredʰ-,,10,2106,etymology_db,,
train-c585b33b742f1c17-01,[da] -øs [nb] -øs [nn] -øs [id] -wan [hu] -ózus,*-wénts,,5,2107,etymology_db,,
train-517e9028b9b9342a-01,[da] -øs [nb] -øs [nn] -øs [hu] -ózus,*-to-,,4,2108,etymology_db,,
train-96eabeac162c80fe-01,[gwc] آسمان [uz] osmon [el] άκμονας [el] άκμων [khw] اسمان [kk] аспан,*h₂éḱmō,,6,2109,etymology_db,,
train-b8899e69ad8202b9-01,[mul] Copepoda [en] copepod,*kóh₂p-eh₂,,2,2110,etymology_db,,
train-a3c9699f75974a0d-01,[fo] óður [is] óður [is] óður,*weh₂t-us,,3,2111,etymology_db,,
train-b2d449a54998a960-01,[sh] durati [sh] дурати,*dewǝ-,,2,2112,etymology_db,,
train-dd672ae7b51a867e-01,[srn] doti [nn] drita [nb] drite [nn] drite,*dʰreyd-,,4,2113,etymology_db,,
train-02888933798e1a91-01,[srn] poti [hy] պտուկ [hy] պտուկ [tpi] putim,*bud-,,4,2114,etymology_db,,
train-ed0db505f0ae4334-01,[fa] لشکر [id] askar [ur] راکھ [ur] رکشا [gu] લશ્કર [la] Alcesimarchus [en] alexipyretic [en] alexin [el] αλεξι- [th] รักษ์ [kn] ರಕ್ಷಿಸು [id] laskar [fr] alexipyrétique [gu] રાખ [th] บรรณารักษ์ [id] reksa [bn] লস্কর [ks] رٲچھ [sd] رکيا [km] បណ្ណារក្ស [de] Alexin,*h₂lek-,,21,2115,etymology_db,,
train-13e47171c102b5c9-01,[eo] pigra [it] pegno [pt] penhor [en] fike [es] peño [en] pignistic [sc] pinnus,*peyǵ-,,7,2116,etymology_db,,
train-261e2afd3fd38b9d-01,[fa] یزدان [fa] یزد [pal] yẕdʾn',*h₁yaǵ-,,3,2117,etymology_db,,
train-f08f43726e01a770-01,[sv] vapen [is] vopn [fo] vápn [da] våben [nb] våpen [nn] våpen [fo] vákn [nb] abc-våpen [nb] ABC-våpen,*wēbnom,,9,2118,etymology_db,,
train-0e631ff4e8241ecd-01,[es] zambo [en] strabotomy [la] strophium [mt] stramb [es] estrábico [it] strabo [eo] strabi,*strebʰ-,,7,2119,etymology_db,,
train-104a1b2887fd43ee-01,[fr] maint [frm] maint,*monegʰ-,,2,2120,etymology_db,,
train-c2fef2800c5926cb-01,[fa] فانوس [fr] falot [am] ፋኑስ [tig] ፋኑስ [ti] ፋኑስ,*bʰh₂wesnós,,5,2121,etymology_db,,
train-891fe26a72472ee8-01,[nl] schuiven [sh] шибати [sh] šibati [fr] chibre,*skewbʰ-,,4,2122,etymology_db,,
train-f0c7f255e6cb0ae6-01,[it] fiaccola [it] facella,*ǵʰweh₂k-,,2,2123,etymology_db,,
train-d41cf8d1de0e90df-01,[nl] tantra [id] tentara [te] తంత్రవాది [te] తంత్రజ్ఞుడు [as] তাঁত [id] tantri [phl] traambú,*téntlom,,7,2124,etymology_db,,
train-4d7cb063e29f2253-01,[el] νησί [en] nesosilicate [hi] नहाना [en] Meganesia [nl] Austronesisch [ca] nedar [mul] Nesasio [mul] Nesopsar [mul] Nesospiza [ur] سنان [hi] स्नान [bho] अस्नान [hi] नहान [bho] 𑂃𑂮𑂹𑂢𑂰𑂢 [mag] 𑂃𑂮𑂹𑂢𑂰𑂢 [en] Macronesia [ca] austronèsic [nl] nesosilicaat,*(s)neh₂-,,18,2125,etymology_db,,
train-3f61f0323e470664-01,[nb] droppe [srn] dropu [ca] dropar,*dʰrewb-,,3,2126,etymology_db,,
train-0e5bb6c4246142ae-01,[fr] regretter [mfe] regrete [crs] regrete,*gʰrew-,,3,2127,etymology_db,,
train-3967a6941a890fd9-01,[he] כוס [lez] кас [kls] kuč,*kuḱis,,3,2128,etymology_db,,
train-5f5b24c25a74e776-01,[hy] գիշեր [az] axşam,*kʷsep-,,2,2129,etymology_db,,
train-3051b7d3bde23cae-01,[ro] Tiraspol [fr] Eure,*teur,,2,2130,etymology_db,,
train-7874c78a34403655-01,[el] έχω [en] echard [el] -ούχος,*séǵʰeti,,3,2131,etymology_db,,
train-0a24d18111737fb0-01,[el] κάνω [grk-ita] canno [el] -κομείο [el] -κόμος [el] -κομία,*kem(H)-,,5,2132,etymology_db,,
train-c639d93556f49bd5-01,[el] πάλι [en] paligraphia,*kʷl̥His,,2,2133,etymology_db,,
train-6c8ff8424a0f5362-01,[it] giaciglio [cs] objekt,*(H)yeh₁-,,2,2134,etymology_db,,
train-e163faf538122111-01,[ca] puça [en] psyllid [hy] լու [en] pulicine [ro] purica [en] puceron [nrf] puche [rup] puric [rup] puric [mul] Psylla [fur] pulç [kls] príṣu [khw] پُولُوۨشُو,*plúsis,,13,2135,etymology_db,,
train-60894c58464d8001-01,[es] -dad [el] -ύτητα [hu] -itás [gl] -idade [pt] -idade [es] -tad [tpi] komyuniti [vo] -ät [tl] inekwalidad [tl] ekwalidad,*-teh₂ts,,10,2136,etymology_db,,
train-1e683efbac6890bd-01,[is] töff [it] dacnomania [or] ଦାଢ଼ି [as] দাড়ি [bn] দাড়ি [hi] दाढ़ी [gu] દાઢી [hi] डसना [ja] タフ [ta] தாடி [pa] ਦਾੜ੍ਹੀ [ne] दाह्री [mr] डसणे [mag] 𑂠𑂰𑂜𑂲 [skr] ݙاڑھی [inc-pra] 𑀤𑀸𑀠𑀺𑀆 [vah] दाळी [kn] ದಾಡಿ [omr] 𑘟𑘰𑘛𑘲 [inc-opa] ਦਾੜੀ [mup] दाड़ी [inc-opa] داڑی [dv] ދޮޅި,*denḱ-,,23,2137,etymology_db,,
train-5b8527192145afe4-01,[af] flikker [en] flacker,*plag-,,2,2138,etymology_db,,
train-786150a48c7e556e-01,[is] fúx [en] fuchsine [io] foxo,*púḱsos,,3,2139,etymology_db,,
train-fd188bd125cc2663-01,[sco] watter [en] water [enm] water [yol] waudher,*wédōr,,4,2140,etymology_db,,
train-dca5d920c64d29ba-01,[mul] Boselaphus [mul] Elaphus [mul] Alcelaphus,*h₁éln̥bʰos,,3,2141,etymology_db,,
train-c5f8a77f2b704b86-01,[el] παλάμη [el] παλαμάρι,*pl̥h₂(e)meh₂,,2,2142,etymology_db,,
train-f5ad7c3896074d1f-01,[sh] tane [tr] tane [sh] тане [tr] şamdan [kk] дана,*dʰoHnéh₂,,5,2143,etymology_db,,
train-2faed3feddd251d4-01,[fr] hapax [el] άπαξ [syc] ܐܦܙܓܐ,*sm̥-pn̥kʷu-,,3,2144,etymology_db,,
train-8b8b17306740db9f-01,[da] kolli [fi] kolli,*kʷolsom,,2,2145,etymology_db,,
train-55f52acd6d45e755-01,[udi] фи [es] eno- [en] œnolin [en] oenomancy [hu] önológia [en] oenopoetic [de] öno-,*wéyh₁ō,,7,2146,etymology_db,,
train-d9cd0c13e55e7f56-01,[pt] filho [gl] fillo,*dʰeh₁y-li-os,,2,2147,etymology_db,,
train-5f31410fbb8bc1a8-01,[el] αρχι- [eo] arkaika [cs] archón [el] άρχω,*h₂ergʰ-,,4,2148,etymology_db,,
train-c883aee668c0cda0-01,[tpi] saun [ceb] sawon,*sunt-,,2,2149,etymology_db,,
train-fb715d9f8a073ebe-01,[tpi] saun [ceb] sawon,*swem-,,2,2150,etymology_db,,
train-fa5e5bfc3f752751-01,[sh] klinac [sh] клинац [fi] kleinspitz [en] Kleinberg [da] klejn,*gleh₁y-,,5,2151,etymology_db,,
train-5ec36e7516b1ffff-01,[el] άγιος [nl] hagiografie [el] αγιο- [id] hagio- [de] Hagiografie,*h₁yáǵyos,,5,2152,etymology_db,,
train-292db163c86fedb9-01,[de] debütieren [hu] debütál [nb] debutere,*bʰÀud-,,3,2153,etymology_db,,
train-f7d6ef1142aa354d-01,[en] lingot [pt] lingote [es] lingote [hy] ձագար [kn] ಹವ್ಯಕ,*ǵʰew-,,5,2154,etymology_db,,
train-53d0677d22042f04-01,[da] hjerne [nb] hjerne [nn] hjerne [sv] hjärna [is] hjarni,*ḱerh₂s-,,5,2155,etymology_db,,
train-12cccd682c7e8754-01,[sh] angažirati [lou] engagé [sh] ангажирати [nb] engasjere [nn] engasjere [bg] ангажирам,*wadh-,,6,2156,etymology_db,,
train-ee10e7acee03a121-01,[uk] береза [be] бяроза,*bʰerHǵós,,2,2157,etymology_db,,
train-eb0ca157c70a585f-01,[kls] že [inc-ash] 𑀘,*-kʷe,,2,2158,etymology_db,,
train-954885cc55f55947-01,[rup] porche [gl] porca [gl] porca [it] porca [it] porca [pt] porca [es] puerca [ro] poarcă [ro] porcoi [rup] poarcã,*pr̥ḱeh₂,,10,2159,etymology_db,,
train-15c9d20bc7063f91-01,[en] cribellum [it] crivellare [it] crivello [fr] crible [gl] cribo [pt] crivo [rup] tsir,*kréydʰrom,,7,2160,etymology_db,,
train-0949cf44199ad5c7-01,[fi] vaijeri [gcf] waya [nb] vaier [nn] vaier [hi] तार [tpi] waia [as] তাৰ,*weh₁iros,,7,2161,etymology_db,,
train-a3468bf2db5f4d15-01,[fi] masturboida [nn] masturbera [nn] masturbere,*mostr̥gʰ-,,3,2162,etymology_db,,
train-8b942f6046bb5ae4-01,[id] dwi- [id] dwi,*dwó,,2,2163,etymology_db,,
train-174a2fc3bc63f819-01,[bi] blak [tpi] blak [srn] blaka,*bʰleg-,,3,2164,etymology_db,,
train-69185bc9924b690a-01,[it] mandria [la] mandra [mt] mandra [el] μαντρί [pl] archimandria,*mand-,,5,2165,etymology_db,,
train-b01658c3b089179a-01,[it] stirpe [eo] stirpo [gl] estripeiro [gl] esterpe [ca] estirp,*sterp-,,5,2166,etymology_db,,
train-7ce5e90bb4ad838f-01,[el] πέος [en] peotomy,*pes-,,2,2167,etymology_db,,
train-2e93845451bedc36-01,[it] otre [ca] odre [gl] odre [pt] odre [es] odre [rup] utri [en] utriform,*kʷóteros,,7,2168,etymology_db,,
train-2faa610d187df685-01,[ga] thar [ga] tar- [gd] tar- [gv] harrish,*tr̥h₂és,,4,2169,etymology_db,,
train-21f308fdbcc683cc-01,[en] Sabine [en] Sabin,*sebʰ-,,2,2170,etymology_db,,
train-ce505e7210e13c27-01,[fi] mokata [fr] muser,*mūg-,,2,2171,etymology_db,,
train-c13109b82d6d21dd-01,[it] sterco [en] stercobilin [eo] sterko [en] stercoranist [en] stercoroma [gl] esterco [pt] esterco [en] stercovorous [en] stercolith [ro] șterc,*(s)terǵ-,,10,2172,etymology_db,,
train-712ab7290c5bdb36-01,[el] ουρανός [it] uranografo,*h₁worseye-,,2,2173,etymology_db,,
train-47234d760e523a55-01,[el] στείβω [el] στύβω,*steyb-,,2,2174,etymology_db,,
train-99e5a38c2365e685-01,[el] πετεινός [it] pezzente [hi] पड़ना [el] ιπτάμενος [el] πετάω [mr] पडणे [en] -petal [pa] ਪੈਣਾ [pi] patati [el] ίπταμαι [or] ପଡିବା,*péth₂eti,,11,2175,etymology_db,,
train-9da92a00456a87d7-01,[el] κρύος [ca] crio- [it] crio- [es] crio- [el] κρύο [mul] Cryolophosaurus,*krews,,6,2176,etymology_db,,
train-969a30447505eea5-01,[el] μισθός [tr] müjde,*misdʰós,,2,2177,etymology_db,,
train-4ccdcee13c4370f8-01,[nb] skygge [gd] sgàth [gv] scaan [en] scoto- [it] scoto- [ga] scáth [gv] scaa,*(s)ḱeh₃-,,7,2178,etymology_db,,
train-271c695cacd2f2d2-01,[ro] cuțit [ro] ascuți [oc] còdol [rup] cutsut,*ḱeh₃-,,4,2179,etymology_db,,
train-c1bd045d85940b72-01,[en] dawk [en] dalk [enm] dalke,*dʰalg-,,3,2180,etymology_db,,
train-ffefd77db849c086-01,[en] dawk [en] dalk [enm] dalke,*dʰelg-,,3,2181,etymology_db,,
train-60de0d470bfe9ee4-01,[srn] aksi [bi] akis [tpi] akis,*h₂egʷsih₂,,3,2182,etymology_db,,
train-24efc7146e336b88-01,[it] oppio [dlm] vaple,*ok̂u̯-olo-,,2,2183,etymology_db,,
train-0c33bd0595f8874f-01,[gl] cea [pt] ceia,*kert-sna,,2,2184,etymology_db,,
train-2a3d32eb1dde03c9-01,[is] baugur [nb] baug [pi] bhuja,*bʰewgʰ-,,3,2185,etymology_db,,
train-6e8f32ecd86a82c1-01,[ga] maide [gd] maide [gv] maidjey,*masdo-,,3,2186,etymology_db,,
train-3f7922d4652bcc42-01,[sv] själv [da] selv [nb] selv [nn] sjæl [nn] sjølv [gmq-oda] sialfær [gmq-scy] sælv [nn] sjølv’u [nn] sjav’e [nn] sjelv [nn] sjålv,*selbʰ-,,11,2187,etymology_db,,
train-fc636de0353828eb-01,[de] galant [eo] galanta [io] galanta [ka] გალანტური [it] galano,*wel(h₁)-,,5,2188,etymology_db,,
train-bd5d5e7a1cbea9cc-01,[gmq-bot] tjuv [tr] tohum [hy] թոխում [is] þjó [uz] tuxum [hy] թուխ [lez] тум [ba] тоҡом [az] toxum [kk] тұқым [nrn] tjug,*tewk-,,11,2189,etymology_db,,
train-7930839075c011d5-01,[frm] nud [rgn] nud [ro] nud [en] nudification [co] nudu,*nogʷedós,,5,2190,etymology_db,,
train-244cd6c5f9608f3f-01,[frm] nud [rgn] nud [ro] nud [en] nudification [co] nudu,*nogʷ-,,5,2191,etymology_db,,
train-e18fdc29aef3b353-01,[es] ceñir [ca] cenyir [srn] angri,*kenk-,,3,2192,etymology_db,,
train-635b520d59389a7c-01,[hi] कांदा [mr] कांदा [hi] कंद,*gnew-,,3,2193,etymology_db,,
train-5471bf42f033c116-01,[hi] कांदा [mr] कांदा [srn] naki [hi] कंद,*gen-,,4,2194,etymology_db,,
train-4ebfb4a1b9828e96-01,[en] abri [nl] abri [fr] abrier,*werḱ-,,3,2195,etymology_db,,
train-ba42dc25acb11b2e-01,[en] bunnia [ms] berniaga [ms] niaga [ta] பனியன்,*wen(h₁)-h₂ǵ-,,4,2196,etymology_db,,
train-73b69b7c3e4489b0-01,[ga] fuath [gd] fuath [da] forhud [nb] forhud [nn] forhud [ga] fuathaigh [ga] uath [ga] uath [rup] priputsã,*pew-,,9,2197,etymology_db,,
