input,output,meaning,num_cognates,cognate_set_id
[nld] dij [fle] dij [eng] thigh [ang] þēoh [mid] die [old] thiāch,*teu̯(h₂)k-,,6,6956
[eng] belly-button [cym] botwm bol,*bʰelg̑ʰ-,,2,6957
[par] kambīg,*kemb-,,1,6963
[kho] rräjsei*,*(h₁)rei̯k⁽ʷ⁾h₂-,,1,6970
[kas] wočhon [pun] vekʰṇā,*h₃ekʷ-,,2,6983
[oss] leʒun [tat] mirvije,*lei̯kʷ-,leave,2,6994
[kal] meši,*mánu-s-,,1,7009
[isl] ýta,*ud-,,1,7012
[pal] ghiní bíi [gaw] gaaik [kur] dɨhelgɨrit [pas] guretaau [kam] g′âa- [kât] g′âa-,*gʰrebh₂-,,6,7015
[lux] Schank,*(s)ken⁽g̑⁾-,,1,7026
[lux] Buedem,*bʰudʰ-,,1,7031
[lux] Méck [fri] mich [old] muggia,*?*muH-,,3,7032
[elf] skarp,*(s)kerbʰ-,,1,7034
[lux] haen,*keh₂u̯-,,1,7036
[kho] haysge,*seg-,,1,7057
[fas] āsmān [old] asman [ave] asman [mid] āsmān [kur] ʕesman [par] āsmān [kum] 'āsmēnō [khw] āsm [pas] asmaan [maz] asemun [bak] āsemun [raj] ạsemun [del] ɒsemu [lar] āsemu [bal] āsmān [tat] āsbon [kur] āsmān [kur] āsımān [haw] āsmān [sar] ismun [kur] āsmāŋ,*h₂ek̑-,,21,7058
[xlu] išaru̯ila/i-,*g̑ʰes-,,1,7068
[xlu] ásaza-,*h₃eh₁-,,1,7069
[nep] kamilā,*kʷer-,,1,7072
[lit] tìnti,*ten-,,1,7090
[lit] lýgus,*lei̯g-,,1,7092
[nep] rāmro,*h₁rem-,,1,7094
[lit] ãpskritas,*?*(s)k⁽ʷ⁾rei̯-,,1,7095
[hit] daššu- / daššau̯-,*?*dens-,,1,7100
[lit] galvóti,*golH-u̯eh₂,,1,7104
[dan] stor [nob] stor [isl] stór [far] stórur [nep] ṭhūlō [oss] styr [oss] ustur [elf] stur [swe] stor [old] stor [bac] storgo [old] stórr [nor] stor,*steh₂-,,13,7106
[txb] waltsanaṃ,*u̯elh₂-,,1,7107
[pal] gáaḍu,*g⁽ʷ⁾eg̑ʰ-,,1,7108
[txb] ścire,*ster(H)-,,1,7109
[prg] aglo,*h₂egʰl-,,1,7110
[oss] fæsontæ [oss] fæsontæ,*h₃ems-,,2,7111
[xto] waṣt [txb] ost,*u̯ā̆stu-,,2,7112
[xto] śālyi [txb] śwālyai,*g̑i̯eu̯H-,,2,7115
[txb] kele,*kʷelh₁-,,1,7117
[txb] ysape,*supo,,1,7119
[prg] gerdaut,*g⁽ʷ⁾erdʰ-,,1,7126
[prg] grīmons,*gʰrem-,,1,7131
[pal] ghoóṣṭ,*steh₂-,,1,7136
[prg] stabis,*?*stobʰ-ó-,,1,7150
[nep] pindhnu,*bʰei̯d-,,1,7153
[lat] tyukšt,*teu̯(h₂)k-,,1,7155
[lat] maut,*mi̯eu̯h₁-,,1,7156
[xto] eṃtsäṣtär [txb] eṅkastär,*h₁nek̑-,,2,7157
[xto] tsmār,*demh₂-,,1,7168
[oss] æfsnajun,*(s)neh₂-,,1,7179
[lux] Ham,*konh₂m-,,1,7184
[kho] syandai,*s⁽k̑⁾eH-,,1,7189
[lux] geheien,*keh₂u̯-,,1,7205
[lux] strécken,*strei̯g-,,1,7206
[txb] krāñi,*k̑er-,,1,7223
[nld] overgeven [lux] sech iwwerginn [deu] sich übergeben,*gʰebʰ-,,3,7227
[txb] tsāknaṃ [xto] tsāknaṣ*,*dʰei̯h₂gʷ-,,2,7228
[mid] calet [bre] kaled [cym] calad [mid] caled [bre] kaled [mid] cales [lat] kallish,*k̑elH-,,7,7235
[kal] ča,*(s)ker-,,1,7245
"[mid] quemer, comer, quempret, compret, quemeret, commeret, coummeret [bre] ķemer, ķemer- [bre] kemer, kemer- [cym] cym(e)ryd [mid] kymryt [mid] kemeres [lat] kemeraz",*bʰer-,,7,7246
[xto] wräṣ,*u̯er-,,1,7253
[xlu] ipala/i-,*gei̯bʰ-,,1,7256
[cym] ffon [mid] ffon [old] fonn,*sph₂en-,,3,7271
[cym] poeth [mid] poeth [kho] pec̣,*pekʷ-,,3,7276
[xto] śwāl,*g̑i̯eu̯H-,,1,7290
[cym] tyrchu,*tu̯erk̑-,,1,7302
[xlu] u̯inal-,*gʷʰen-,,1,7304
[gaw] ǰik,*(H)i̯eh₂-,,1,7317
"[bul] dojda [ces] přijít [lit] ateĩti [sor] pśiś [sor] přińć [mac] doǰde [hbs] doći [slo] prísť [slo] priti [chu] priti [pol] przyjść [mar] yeṇe [ukr] prijti [bel] pryjscì [rus] prijti [kho] hīśtä [hit] u̯ē-/uu̯a- [xlu] au̯ī- [kur] dɨhēt [wak] wizit [fas] āmadan ≠ mi-ā-d [kas] przińc [mid] āyēd [par] āsēd [lat] atīt [prg] perēit [kas] iyon [pal] yhíi [old] przyć, przyjć, przyść [sin] enavā [old] přijíti, příti [old] priti [rus] prẹjtɪ́ [mac] dòjda [mac] dòjda [slo] priti [slo] priti [bac] ērsido [khw] māseda [kum] tay [del] mi [lar] ayā [bal] kayt [tat] mā [haw] ām ≠ may [kur] dyāē [sog] ēst [gaw] yǟg [maz] ene [raj] bamạ ≠ ạte [kur] tıt [pas] etu [kal] e- [saṇ] ′âi- [kur] a-y-ē",*h₁ei̯-,,55,7318
[cat] venir [dan] komme [nld] komen [eng] come [far] koma [fle] komen [fra] venir [fri] komme [deu] kommen [isl] koma [ita] venire [lad] vegnì [por] vir [nob] komme [sar] bénnere [sar] bénnere [spa] venir [swe] komma [wal] v'ni [lat] uenīre [lux] kommen [xto] kumnäṣ [txb] känmaṣṣäṃ [san] gam- [fri] vignî [ave] jasaiti [elf] kumå [old] koma [pal] āgacchati [umb] benust [hin] ānā [nep] āunu [urd] ānā [mai] ānā [mag] ānā [bho] ā [osc] kúmbened [ron] veni [nea] venì [old] venir [ang] venir [fra] vni [old] venir [deu] cho [pun] āuṇā [old] venir [old] venir [meg] viníri [bak] oveydak [dal] venár [goh] kuueman [old] kuma [mid] komen [ang] cuman [old] kuman [mid] comen [old] koma [got] qiman [kho] gik [nor] kome [por] vir [vâs] -âć- [kam] ′âća- [kât] ′âća- [kât] ′âće- [mil] vignì,*gʷem-,,66,7319
[pal] lekhíi,*(h₁)rei̯k⁽ʷ⁾(h₂)-,,1,7320
[ell] metrṓ [oss] nymajyn [oss] nimajun [mar] mojaṇe [gre] metrṓ [gre] metráō [gre] metrṓ [gre] metrṓ,*meh₁-,,8,7321
[kas] wadon,*h₂u̯edH-,,1,7323
[kas] khanon [nep] khannu [san] khan(i)- [old] akaniya [pal] khaṇati [mai] khuananā [mag] khananā [ben] khom̐ṛā [kho] kaṃggīndi [fas] kandan [mid] kanēd [par] kanēd [kur] dɨkolit [ave] kaṇti [yag] kan- [sog] kanta [bak] kandak [khw] kaneda [ass] khāndā [maz] kandene [del] vɒjnkene [kum] tkēna [bal] konḍīt [kur] akanıt [kur] kanē [haw] makanoš [tat] mekane [lar] akoze [pas] kenastal [gaw] khänūg [kur] a-kan-ē,*?*k⁽ʷ⁾eh₂-,,31,7327
[pal] thíi,*steh₂-,,1,7329
[hit] tē- ≠ ter-/tar- [vâs] li-,*dʰeh₁-,,2,7330
"[bre] c'hwessa, c'hwess",*su̯ei̯d-,,1,7335
[prg] billīt,*bʰelH-,,1,7338
[pal] sum,*meg̑-,,1,7342
[hyw] heṙow [hye] heṙow [nld] ver [eng] far [fle] ver [fri] fier [xcl] heṙi [far] fjarur [goh] fer [old] fīr [ang] feorr [old] ferr [mid] verre [mid] verre [old] fjarri [got] fairra,*per-,,16,7345
[ben] mārapiṭ karā,*mer-,,1,7351
[lad] rejeté,*Hi̯eh₁-,,1,7353
[mai] bharal [mag] bharal [bho] bharal [kas] barith [mar] bharalelā [ben] bharti [ass] bhôrti [pun] bʰarpūr,*bʰer-,,8,7361
[mar] gavata,*h₁ed-,,1,7363
[ben] cul [ass] suli,*kseu̯-,,2,7367
[nep] sāhrō,*seg̑ʰ-,"overpower, have power over",1,7369
[pal] sara [kas] sar [san] sáraḥ [pal] sáar [vâs] s′ur [kam] s′ur [kât] s′ur [kât] s′ur [kal] sor [ass] xôrûbôr,*sel-,,10,7382
[kas] pan patər [mar] pāna [san] parṇám [wak] palč [pas] panrra [bak] pahr [khw] panci [sar] pork [vâs] p′ârag [kam] p′or [kât] p′or [kât] př′or [saṇ] p′âːr,*(s)per-,,13,7386
[kas] zoon [pal] yúun [gaw] yäsun,*dei̯-,,3,7404
[sin] alut,*reu̯p-,,1,7421
[hin] le jānā [urd] le jānā [pun] lai jāṇā,*lembʰ-,,3,7422
[sor] noha,*h₃neg⁽ʷ⁾ʰ-,,1,7424
[sin] adinavā,*h₃reg̑-,,1,7428
[nep] pānī,*peh₃(i̯)-,,1,7432
[san] varṣám [mar] pāūsa [sin] vahinavā [pal] vassa [pal] báaṣ [gaw] waaṣ [kho] boṣik [kal] oṣit,*h₂u̯ers-,,8,7433
"[hin] baiṭhanā [kas] bihon [mar] basa [mai] baisanā [urd] baiṭhnā [bho] baiṭhnā [mag] baiṭhnā [pal] bheší hóonsa [pun] bahiṇā, baiṭʰṇā [gaw] bäyūg",*u̯ei̯k̑-,,10,7441
[ben] basā [nep] basnu [ass] bôhā,*h₂u̯es-,,3,7443
[pal] ǰhanduraa [gaw] zent,*g̑enh₁-,,2,7444
[khw] wazeda [sar] wozd,*u̯eg̑ʰ-,,2,7464
[ben] niẏe yāoẏā,*(H)i̯eh₂-,,1,7468
[sin] tara / mahata,*meg̑-,,1,7488
[kho] dunik [pal] dúna,*deh₂u̯-,,2,7493
"[hyw] kʿnanal [hye] k'nel [bul] spâ [bel] spac′ [ces] spát [dan] sove [far] sova [hin] sonā [isl] sofa [kas] šoŋgon [sor] spaś [sor] spać [mac] spie [nep] sutnu [pol] spać [nob] sove [rus] spat' [hbs] spavati [slo] spať [slo] spati [swe] sova [ukr] spati [chu] sŭpati [fas] xwābīdan [mai] sutanā [urd] sonā [oss] fynæj kænyn [oss] funæj kænun [ave] xʷafda- [bho] sonā [elf] såvå [old] sova [pal] supati [kho] hūśtä [wak] rʉx̌ʉp- [mag] sonā [pol] såpăt, såpot [kas] spac [xcl] kʿownem [pal] síi [hit] šupp- [old] spać [old] spáti [old] usŭnuti [rus] spátɪ [mac] spàm [mac] spi [yag] ufs- [slo] spati [slo] ſpati [pun] sauṇā [sog] ufs [maz] xu dare [bak] xaw bidak, xawsidak [raj] xaʋ darạ [del] χowen [lar] axate [kum] txwā'a [bal] wāb en [tat] āxoti [kur] axawıt [kur] xafē [haw] wtan [par] xuspēd [mid] xufsēd [pas] ooda kedal [sar] khuvd [old] sofa [nor] sove [kam] pṣ′u- [kât] pṣ′u- [kal] proš di- [kur] a-xaf-ē",*su̯ep-,,73,7523
[ell] psári [gre] psárin [gre] opsári(n) [gre] psar [gre] atsári,*h₁ep-,,5,7525
[lit] móteris,*meh₂ter-,,1,7534
[bul] ž″lt [bel] žoŭty [ces] žlutý [dan] gul [nld] geel [eng] yellow [far] gulur [fle] geel [fri] geel [deu] gelb [isl] gulur [lit] geltónas [sor] žołty [sor] žołty [mac] žolt [pol] żółty [nob] gul [rus] žëltyj [hbs] žut [slo] žltý [swe] gul [ukr] žovtij [wak] zart [lux] giel [kur] zer [ben] halud [lav] dzeltens [prg] gelatynan [san] hári- [ave] zairita [kas] lidor [elf] guol [old] gul [chu] žl′t′ [kho] ysīḍä [pol] zåuknĕ [kas] żôłti [gre] chleró [lat] dzaltons [old] żółty [old] žlutý [old] želtyi [rus] žọ́wtωj [mac] žlъ̀t [mac] žъ̀lt [slo] žolt [slo] ṡholt [deu] gälb [tat] zard [sog] zertē [maz] zard [kur] zard [khw] zarīr [pas] zyarr [raj] zạrd [kur] zard [haw] zard [goh] gelo [sar] zird [mid] gel [ang] ġeolu [old] gelo [mid] ghelu [old] gulr [nor] gul [kur] zard [ass] hālôdhīẏā,*g̑ʰelh₃-,,67,7535
[fra] soflâ [ron] răsufla [nea] sciatà [lad] tré l flé [mil] fiadàa,*bʰleh₁-,,5,7540
[ben] bahan karā,*u̯eg̑ʰ-,,1,7547
[kas] tolon,*telh₂-,,1,7549
[ben] śukno [bul] suh [bel] suhì [ces] suchý [hin] sūkhā [kas] hokh [lit] saũsas [sor] suchy [sor] suchi [mac] suv [mar] sukā [nep] sukkhā [fas] xušk [pol] suchy [rus] suhoj [hbs] suh [slo] suchý [slo] suh [ukr] suhij [wak] wask [mai] sukhal [chu] suxŭ [prg] sausā [lav] sauss [urd] sūkhā [san] śúṣka- [ave] huška [old] uška [mag] sukhal [pal] sukkha [pol] saux́ĕ [kas] sëchi [mid] hušk [kur] hɨšɨk [par] hušk [lat] sauss [bho] sukhal [pal] šúku [oss] xus [old] suchy [kum] 'išk [old] suchý [old] suxyi [rus] suxώj [mac] sùx [mac] sùx [slo] suh [slo] ſuh [tat] xošk [maz] xešk [bak] hošk [del] χoʃk [lar] ošk [bal] hošk [kur] wıšk [gaw] ṣuka [haw] wšk [kur] hıšk [raj] ošk [pas] wach [kho] c̣huc̣hu [pun] sukkā [gaw] šišääl [pas] səski [ass] xukān [kur] wɨšk,*h₂seu̯s-,,66,7551
[fas] oftādan [grc] píptō [ell] péftō [pal] patati [ben] paṛā [mar] paḍaṇe [kas] pyon [kho] pīttä [gre] píptō [mid] ōftēd [gre] ppéftō [gre] péfto [gre] péttho [pal] wháida [sog] ampatǝt [lar] afte [ass] pôri jûwā [del] mofte,*pet-,,18,7561
"[dan] fjer [nld] veer [eng] feather [far] fjøður [fri] fear [deu] Feder [isl] fjöður [por] pena [nob] fjær [sar] pinna [swe] fjäder [gae] ite [grc] pterón [ell] fteró [old] fiädher [gre] pi-ti-ro₂-we-sa [gre] fterón [gre] fteró(n), fteroúli(n), fteroúgi(n) [gre] fteró [gre] (a)ttheró [hit] pattar / pattan- [ron] pană [nea] penna [old] pene [ang] penne [pal] phaáṭ [deu] Fädere [meg] pirdúv [kho] poc̣h [gaw] faṭa [gaw] pǟṭ [goh] fedara [mid] vedere [ang] feþer [old] feđera [mid] vedere [old] fjǫðr [nor] fjør [por] pena [kam] pâṭ′ü [kât] pâṭ′a [kât] pâṭ′a [kal] paṭä [saṇ] pâṭ′u",*pet-,,44,7563
[mar] daḷaṇe,*der-,,1,7566
"[pol] ait [kas] jic [chu] iti [pol] iść [sor] hyś [sor] hić [slo] iti [ces] jít [slo] ísť [ukr] ìti, jti [bel] ìscì [rus] idti [bul] otivam [hbs] ići [lat] īre [osc] eite [umb] etu [san] i- [lav] iet [lat] īt [lit] eĩti [ave] aēiti [hit] pai- / pa- [xlu] pa- [txb] yaṃ [xto] yäṣ [old] ić [old] jíti [old] iti [rus] ɪ̯tɪ́ [mac] ìdam [mac] ìdam [slo] pejti [slo] iti [aln] vete [alb] vete [kho] bik [old] aiti [gaw] dik [kam] i′e- [kât] ′e- [kât] ′e- [kal] di- [saṇ] d′i-",*h₁ei̯-,,44,7567
[osc] minstreis [sar] minore,*mei̯H-,,2,7573
[san] gr̥háḥ [bho] ghar [hin] ghara [mai] ghar [mag] ghar [nep] ghara [mar] ghara [sin] geya [pal] gaha [ass] ghôr [pun] gʰar [got] gards,*gʰerdʰ-,,12,7578
[bel] puhnuc′ [rus] puhnut' [pol] puchnąć [ukr] puhnuti [slo] puchnúť [ces] opuchnout [bul] podpuhvam [kas] pùchnąc [old] puchnąć [rus] puxlώj,*peu̯s-,,10,7585
[mar] aikaṇe,*kʷek̑-,,1,7588
[hit] pai- / pi- [xlu] pī(i̯a)- / pāi-,*?*h₁ai̯-,,2,7598
[xto] eṣ [txb] aiṣṣäṃ,*?*h₂ei̯-,,2,7599
[fri] dongje,*?*delh₁-,,1,7629
[fri] nasâ,*(H)nā̆s-,,1,7633
[fri] cjoli,*telh₂-,,1,7638
[fri] lâ,*h₂elh₂-,,1,7639
[sin] midi diya,*u̯ed-,,1,7640
[sin] am̆baranavā,*bʰer-,,1,7643
[sin] osavanavā,*k̑lei̯-,,1,7644
[sin] mudavanavā [sin] midenavā,*merH-,,2,7652
[rus] k′ẹl′úx,*kʷeh₂l-,,1,7659
[rus] drωl′átɪ,*der-,,1,7685
[kum] 'intaf [bak] aftaw [del] æftow [lar] oftow [tat] āftāv [kur] ḥatav,*tep-,,6,7688
[kum] dār,*déru- ~ *dóru- ~ *dru-,,1,7689
[bul] kopaâ [bel] kapac′ [ces] kopat [mac] kopa [pol] kopać [hbs] kopati [slo] kopať [slo] kopati [ukr] kopati [chu] kopati [kas] kòpac [rus] kopat' [old] kopać [old] kopati [mac] kupàjam [mac] kupan′è [slo] kopati [slo] kopati [rus] kopátɪ,*(s)kep-,,19,7700
[kum] jwān,*h₂i̯eu̯-,,1,7732
"[slo] parkil, parkel",*per-,,1,7745
[mac] kòl′am [mac] kòl′am,*kelh₂-,,2,7756
[mac] tъ̀knuvam [mac] tъ̀knuvam,*teu̯k-,,2,7759
[mac] smòk [mac] smòk,*(s)meu̯k-,,2,7762
[mac] klìn,*kelh₂-,,1,7765
[mac] ùm′ḁ [mac] ùm′ḁ,*h₁eu̯-,,2,7766
[mac] jàk [mac] jàk,*i̯o-,,2,7770
[sin] pæṇirasa æti [vâs] vur′us,*(h₁)res-,,2,7780
[sin] vatura,*sterh₃-,,1,7785
[pal] ākāsa,*kʷek̑-,,1,7787
[rus] čórnωj pọ́trux [rus] čórna pẹčḯŋka [mac] crn drob [bul] čeren drob,*k⁽ʷ⁾ers-,,4,7789
[grc] týptō [gre] týptō [xlu] dūp(a)i-,*(s)teu̯p-,,3,7794
"[bul] kora [bel] kara [ces] kůra [sor] škóra [sor] skora [mac] kora [pol] kora [rus] kora [hbs] kora [slo] kôra [slo] skorja [chu] kora [ukr] kora [pol] sťöră [kas] kòra, kóra [old] skóra [old] kóra [rus] korá [mac] kòra [mac] kòra [slo] kora [slo] ṡhkorja",*(s)ker-,,22,7796
[pal] sambādha,*bʰeh₁dʰ-,,1,7799
[lit] ùpė [prg] ape [lav] upe [lat] upe [kam] gâl′oa [kât] gul′ava [kal] golâv [saṇ] golâb′o [kât] gâl′ov,*h₂ep-,,9,7856
[aln] ndotur,*g̑ʰed-,,1,7943
[sqi] ha [aln] hâ [alb] ha,*h₂eu̯-,,3,7947
[sar] astru,*h₂ster-,,1,7954
[bre] klor,*kleh₂ro-,plank,1,7992
[dal] fosk [lad] fosch,*dʰeu̯s-,,2,8021
[fra] réstâ,*steh₂-,,1,8032
[fra] outö,*gʰosti-poti-,,1,8036
[nea] tuosto [sar] tostáu,*ters-,,2,8048
[sar] guastu [sar] guastu,*h₁u̯eh₂-,,2,8054
[sar] prantare,*pleh₂-,,1,8055
[sar] iscútere,*(s)ku̯eh₁t-,,1,8069
[sar] abba,*h₂ekʷ-,,1,8071
[nea] cogliere,*leg̑-,,1,8073
[kam] âps′a- [kât] âps′e- [kât] âps′e-,*preu̯s-,,3,8094
[nea] campà,*?*kamp-,,1,8097
[nea] ammulato,*melh₂-,,1,8099
[nea] avutà,*u̯el-,,1,8102
[nea] chianta,*pleh₂-,,1,8103
[nea] ruppio,"*du̯o-, *du̯i-",,1,8104
[deu] überlege,*legʰ-,,1,8119
[san] áhar [ave] asn [kho] anus [vâs] ′anćerâ,*(h₂)eg̑ʰ-,,4,8124
[kur] xuɫ,*su̯er-,,1,8145
[wak] rand-,*(H)reh₁-,,1,8175
[maz] ajik,*He(n)gʷʰi-,,1,8189
[sog] wāz,*u̯eg̑ʰ-,,1,8194
[sog] pēz,*pei̯s-,,1,8198
[sog] šmārt,*(s)mer-,,1,8215
[sog] pšāyt [tat] māšine,*ki̯(e)h₂-,,2,8221
[wak] yund-,*i̯et-,,1,8223
[sga] réid,*(H)rei̯dʰ-,,1,8230
[kho] sātä [bac] sadgo [sar] sleG,*k̑eh₃(i̯)-,,3,8231
"[cat] arrel [dan] rod [nld] wortel [far] rót [fle] wortel [fra] racine [fri] woartel [deu] Wurzel [ell] ríza [isl] rót [gae] fréamh [ita] radice [por] raiz [nob] rot [sar] raichina [sar] arrecina [spa] raíz [swe] rot [wal] rècène [gae] freumh [lat] rādix [lad] raisc [lux] Wuerzel [grc] rhíza [sga] frén [fri] lidrîs [gae] fraue [old] ureid [elf] ruot [old] rot [gre] wi-ri-za [mid] gruizyenn, gruyzyenn, gruyzienn, grizyenn, grizyen [gre] rhíza [gre] ríza [gre] tīríza [gre] ríza, rizí(n) [gre] rítza [ron] rădăcină [nea] rareca [old] racine [ang] racine [fra] rasnà [old] raíz [bre] gwriżienn [bre] gourienn, gouriad [cym] gwreiddyn [mid] gwreid [deu] Wurzle [aln] rranjë [sqi] rrënjë [old] racina [alb] rranjët [old] raïu, raïl [dal] radai̯ka [goh] uurzala [old] wirtele [mid] wurzel [ang] wyrttruma [old] uuurt [mid] wortele [old] rót [got] waurts [mid] gwreythen [lat] guredhan [nor] rot [por] raiz [mil] radìs",*?*u̯reh₂d-,,67,8233
[gre] to-ro-qe-jo-me-no,*terkʷ-,,1,8235
[bul] kosa [mac] kosa [hbs] kosa [mac] kòsminta [mac] kusm′à,*kes-,,5,8240
[ita] sentire [cat] sentir [fri] sintî [dal] sentér [nea] sentì [old] sentir [mil] séntìi,*sent-,,7,8244
[fra] lac [gae] loch [ita] lago [lad] lech [por] lago [sar] lagu [sar] lacu [spa] lago [wal] lac [lat] lacus [gae] loch [cat] llac [fri] lât [sga] loch [gau] locu [ron] lac [nea] laco [old] lac [ang] lac [old] lago [gae] logh [sqi] liqen [fra] lé [aln] liqen [old] lac [old] llac [dal] luọk [por] lago [mil] lãch,*lek-,,29,8246
[fle] duwen [nld] duwen,*tu̯enk-,,2,8253
[por] vermelho [cat] vermell [old] vermejo [old] vermell [por] vermelho,*u̯r̥mi-,,5,8254
[oss] xæstæg [oss] xæstæg [ave] asne [old] ašnai,*sed-,,4,8259
[aln] thom [sqi] them [alb] thomë,*k̑eHs-,,3,8260
"[dan] lus [nld] luis [eng] louse [far] lús [fle] luis [deu] Laus [isl] lús [nob] lus [swe] lus [lux] Laus [fri] lûs [elf] laus [old] lus [mid] louenn, laoüen [bre] laou [bre] lëw, lëwenn [cym] lleuan [mid] lleuen [deu] Luus [goh] lūs [mid] lûs [ang] lūs [mid] luus [old] lús [lat] loow [nor] lus",*?*lū̆-,,26,8267
"[old] -scot [mid] squeut, sceut, sqeut [bre] hisked [bre] skeud [cym] cysgod [sga] scáth [gae] scaa [deu] Schatten [nld] schaduw [fle] schaduw [eng] shadow [lux] Schiet [mid] cysgod [fri] skaad [deu] Schatte [goh] skato [mid] schate [ang] sceadu [old] skado [mid] schaduwe [got] skadus [mid] schus, skes [lat] skêz",*s⁽k̑⁾eh₃-,,23,8269
[bel] karotkì [ces] krátký [sor] krotki [sor] krótki [mac] kratok [pol] krótki [rus] korotkij [hbs] kratak [slo] krátky [slo] kratek [ukr] korotkij [chu] kratŭkŭ [pol] korťĕ [kas] krótczi [old] krótki [old] krátký [old] korotkyi [rus] korótkωj [slo] kratek [slo] kratek,*(s)kert-,,20,8276
"[ces] slyšet [sor] słyšaś [sor] słyšeć [pol] słyszeć [rus] slyšat' [slo] slišati [xto] klyoṣtär [txb] klyauṣäṃ [chu] slyšati [pol] slåisot [old] słyszeć, słychać [old] slyšěti [old] slyšati [slo] ſliſhati, ſliſhati",*k̑leu̯s-,,14,8278
[aln] ditë [sqi] ditë [alb] ditë,*deh₂(i̯)-,,3,8280
[sqi] thatë [aln] thatë [alb] i thatë,*k̑eh₂u̯-,,3,8281
[xcl] aṙnowm [hye] aṙnel [hyw] aṙnel,*h₂er-,,3,8293
[kur] dɨhavēžit,*pei̯s-,,1,8314
[lit] plaũkti,*?*pleu̯k-,,1,8317
[kas] ṭyuṭh [pal] triṣṭu [nep] tīto [ben] teto [sin] titta [mid] tahr [kho] ttīrä [fas] talx [kum] ṭaḥl [par] taxl [tat] tal [sog] tǝrxaki [maz] tal [bak] tahl [del] tæhl [lar] tahr [bal] tal [kur] tāɫ [ass] titā [kho] troq [kur] tyaḷ [haw] tāł [raj] tạl [khw] tǝxrik [pas] treew [gaw] tik [kur] tāḷ,*(s)tei̯g-,,27,8319
[sga] do·icc,*h₂nek̑-,,1,8320
[gae] tar ≠ tag- [gae] thig [gae] çheet [sga] do·téit,*stei̯gʰ-,,4,8321
[old] ganga [got] gaggan,*g̑ʰengʰ-,,2,8326
[khw] γāzeda [sar] zhokht,*?*g⁽ʷ⁾eg̑ʰ-,,2,8331
[alb] i likë,*h₃lei̯g̑-,,1,8340
[lit] stóras [san] sthūrá- [xcl] stowar [kur] stir [kho] thul,*steh₂-,,5,8343
[gae] bolg [gae] bolg [cym] bol [mid] boly [bre] bolloù,*bʰelg̑ʰ-,,5,8346
[fra] laver [ita] lavare [lad] lavé [por] lavar [spa] lavar [wal] laver [lat] lauāre [fri] lavâ [aln] laj [xlu] lāḫun(a)i- [umb] vutu [sqi] laj [nea] lavà [old] laver [ang] laver [fra] lavâ [old] lavar [ron] spăla [old] levar [old] llavar [meg] spilári [dal] lavúr [alb] ljanj [por] lavar [mil] lavàa,*leh₃u̯-,,25,8364
"[gae] éan [gae] eun [sga] én [gau] etno- [spa] pájaro [old] etn [mid] ezn, ezen, ezenn [por] pássaro [aln] shpend [old] paxaro [ron] pasăre [bre] evn [cym] (a)deryn [mid] edn [mid] adar [old] atar [dal] paserái̯n [mid] ethen [lat] ethen [xcl] tʿṙčʿown [hye] tʿṙčʿown [hyw] tʿṙčʿown [por] pássaro",*pet-,,23,8378
[sar] fríere,*srei̯Hg̑-,,1,8381
[alb] i madh,*meg̑-,,1,8382
[wak] θit [gae] dóigh [khw] ϑaweda [sar] theed [vâs] -lev-,*deh₂u̯-,,5,8388
[par] niγundēd [khw] manγundeda [sog] ptīγunt,*?*gʰeu̯dʰ-,,3,8391
[hbs] vrat [bul] vrat [mac] vrat [slo] vrat [old] vorotŭ [slo] vrat [slo] vrát,*u̯ert-,,7,8396
[cat] mossegar [fra] mordre [ita] mordere [lad] morde [por] morder [sar] mossicáre [spa] morder [lat] mordēre [fri] muardi [old] mordre [ang] mordre [fra] moudré [old] morder [ron] mușca [dal] mosku̯ár [nea] muzzecà [sar] mossiáre [old] mordre [old] mordre [meg] mučcári [por] morder,*h₂merd-,,21,8401
[lat] lēuis [grc] leĩos [gre] leĩos [ell] leíos [old] limn [cym] llyfn [gae] shliawin [bre] luffr [mid] llyfyn [lat] leven,*(s)lei̯-,,10,8405
[lat] procul,"*pr̥-, *pró, *prí",,1,8406
[bal] ǰāīt,*g̑i̯eu̯H-,,1,8407
[alb] i thatë,*k̑eh₂u̯-,,1,8428
[kas] mits,*meld-,,1,8431
"[mid] cuzaff [bre] ķëzhed, ķëzh- [cym] cuddio [mid] cudyo [lat] kitha",*keu̯dʰ-,,5,8434
[bre] moan,*mei̯-,,1,8436
[lit] smė̃lis [lav] smiltis [lat] smiļkts,*?*(s)melH-,,3,8442
[lit] stùmti,*?*stemH-,,1,8445
[gaw] tshik,*kʷei̯-,,1,8455
[gaw] hida [kal] zö vâtr,*k̑erd-,,2,8474
[kho] uṣak,*h₁eu̯s-,,1,8480
[hyw] beran [hye] beran [lit] burnà [xcl] beran,*?*bʰerH-,,4,8488
[old] brouma,*mreg̑ʰ-,,1,8489
[old] trempat,*temp-,,1,8490
[alb] ljahem,*leh₃u̯-,,1,8497
