input,output,meaning,num_cognates,cognate_set_id
[English] germ [Italian] germe [Kabuverdianu] irma [French] germinal [Papiamentu] ruman [Kabuverdianu] armum [English] Germinal [Italian] germinale [Italian] germile [Galician] irmán [Esperanto] ĝermo [Galician] xerme [Kabuverdianu] irmon [Romanian] germănar [Galician] xermolo [Kabuverdianu] armun,*ǵénh₁mn̥,,16,1088
[English] jolly [Danish] jul [Norwegian Bokmål] jul [Swedish] jul [English] Yuletide [Faroese] jól [Icelandic] jól [French] joli [Norman] joli [Old French] jolif [Ingrian] Joulu,*yekə-,,11,1089
[Danish] eg [Swedish] ek [German] Eiche [Afrikaans] eik [Afrikaans] eik [Dutch] eik [Faroese] eik [Icelandic] eik [Norwegian Bokmål] eik [Norwegian Nynorsk] eik [Westrobothnian] eik [English] aegilops [English] aegilops [Greek] αίγα [English] Aigburth [Italian] eschio [Italian] ischio [Translingual] Aegilops [Translingual] Aegilops [Vilamovian] aach [Translingual] Aix [Central Franconian] Eech [Luxembourgish] Eech [Greek] αιγο- [Translingual] Aesculus [Cimbrian] aicha [Yiddish] אייכנבוים [Italian] eschia [Dutch] Exel [Dutch] Exel [Dutch] Ekris [Dutch] Maaseik,*h₂eyǵ-,,32,1090
[Dutch] coma [Finnish] kooma [Danish] koma [Indonesian] koma [Norwegian Bokmål] koma [Norwegian Nynorsk] koma [Polish] koma [German] Koma [English] Cwmamman,*ḱumbʰ-,,9,1091
[Malay] dos [English] dose [French] dose [French] dose [Norwegian Bokmål] dose [Norwegian Nynorsk] dose [Italian] dote [German] Dose [Dutch] doos [Afrikaans] dosis [Afrikaans] dosis [Dutch] dosis [Hiligaynon] dosis [Indonesian] dosis [Spanish] dosis [Tagalog] dosis [German] Dosis [Polish] doza [Turkish] doz [Dalmatian] duauta [Esperanto] dozo [Esperanto] dozo [Ido] dozo [Greek] δόση [Norman] dôse [English] dosis-effect [Franc-Comtois] dôje [Hungarian] dózis [Romanian] dotă,*déh₃tis,,29,1092
[English] rime [Translingual] rimiculus,*reyH-meh₂,,2,1093
[English] stare [Italian] storno [Translingual] Sturnus [Esperanto] sturno [Galician] estorniño [Norman] êtourné [Catalan] estornell [Galician] estornillo,*storo-,,8,1094
[English] hail [Scots] hail [Luxembourgish] Hol [German] Hagel,*kagʰlos,,4,1095
[Slovak] švagor [Belarusian] швагер [English] Swauger,*swēḱurós,,3,1096
[Slovak] švagor [Hindi] ससुर [Sicilian] soggiru [Catalan] sogre [Marathi] सासरा [Kalasha] išpášur [Khowar] اِشپاشُور [Friulian] suesar [Sylheti] ꠢꠃꠞ [Assamese] শহুৰ [Early Assamese] শশুৰ [Kashmiri] ہِہُر [Belarusian] швагер [Phalura] šúur [Kashmiri] ہیُٛہُر [Bengali] হউরী [Bengali] শউরী [English] Swauger [Romani] sastro,*swéḱuros,,19,1097
[English] -hedron [Danish] tetraeder [Danish] polyeder [English] hexecontahedron [Manx] tree-heedragh [Norwegian Bokmål] -eder [Norwegian Nynorsk] -eder [Greek] έδρα,*sedreh₂,,8,1098
[Galician] quinto [Spanish] quinto [English] quintuplicate [Catalan] quinta [English] quintuple [French] quintuple [Catalan] quint [Finnish] kvintti [Dutch] kwint [Dalmatian] cincto [Asturian] quintu [Cebuano] kinto [Hungarian] kvint [Norwegian Bokmål] kvint [Norwegian Nynorsk] kvint,*pénkʷtos,,15,1099
[Friulian] nono [Istriot] nono [Mòcheno] nono [Portuguese] nono [Spanish] Núñez [Translingual] Nonnula [Khowar] نَن,*nana-,,7,1100
[Catalan] bio- [Czech] bio- [Galician] bio- [Hungarian] bio- [Ido] bio- [Italian] bio- [Norwegian Bokmål] bio- [Norwegian Nynorsk] bio- [Polish] bio- [Portuguese] bio- [Spanish] bio- [English] biography [English] biopsy [Kazakh] биология [Greek] βίος [Polish] -biont [Asturian] biografía [Galician] biografía [Spanish] biografía [Latin] biologia [French] biologie [Azerbaijani] biologiya [Esperanto] biologo [Esperanto] biografo [Danish] biologi [Spanish] biología [Dutch] bioscoop [French] abiogenèse [Hungarian] biográfia [Hungarian] biológia [Italian] -bio [Hebrew] ביו־ [Esperanto] biosfero [Polish] anaerob [Kazakh] биосфера [Norwegian Bokmål] abiogenese [Kazakh] биомасса [Ukrainian] біографія [Kazakh] биогеография [Yiddish] ביאָלאָגיע [Polish] -bioza [Polish] anoksybiont [Polish] anaerobiont [Indonesian] biopsi [German] Probiotikum,*gʷeyh₃-,,45,1101
[English] pane [Middle English] pane [Zoogocho Zapotec] bay [English] panel [Indonesian] panel [Middle English] panel [Spanish] paño [Galician] pano [Old Portuguese] pano [Portuguese] pano [Asturian] pañal [Spanish] pañal [French] pan [Middle English] pan [Old French] pan [Italian] panno [Romanian] pânză [Portuguese] painel [Irish] pána [Norman] panné [Catalan] pany [Spanish] pañero [Pochutec] payoʹ [Yosondúa Mixtec] pañu [Tataltepec Chatino] payu̱ [San Miguel el Grande Mixtec] pañú,*peh₂n-,,26,1102
[English] orb [Polish] orbita,*h₃erbʰis,,2,1103
[English] orb [Aromanian] orb [Romanian] orb [English] orphan [Ido] orfano [Italian] orfano [Czech] rab [Polish] rab [Portuguese] órfão [Spanish] huérfano [Hungarian] Orpheusz [Spanish] Orfeo [Italian] orbo [Venetian] orbo [Albanian] verbër [Esperanto] orfo [Esperanto] orfo [Galician] orfo [Russian] раб [Albanian] varfër [Greek] ορφανός [Sicilian] orvu [Aromanian] orbu [Sicilian] orbu [Romanian] orbecăi [Catalan] orfe [Latin] orphanus [Albanian] vorfën [Romanian] oarfăn [Aromanian] oarfãn [Dalmatian] vuarb [Friulian] vuarb [French] Orphée [Istriot] uorbo,*h₃órbʰos,,34,1104
[English] toast [Welsh] tost [Galician] torrar,*torséyeti,,3,1105
[English] bottom [English] bottom [Albanian] abonim [Albanian] abonohem [Albanian] abonuar [Danish] fond [Danish] fond [Norwegian Bokmål] fond [Norwegian Nynorsk] fond [Esperanto] aboni [English] Po [Italian] Po [German] Bühne [Haitian Creole] fon [Kabuverdianu] fundu [Kabuverdianu] funde [English] abonnement [Norwegian Bokmål] abonnent [Danish] abonnere [Norwegian Bokmål] abonnere [Armenian] բուն [Norwegian Nynorsk] abonnera [Esperanto] fono [Lezgi] пун [Portuguese] Pó [Volapük] lebonedön [Georgian] ბუნი [Yiddish] אַבאָנירן [English] Fond du Lac [English] Bottomley [Bislama] botom [Yola] bothom [Yola] bothom [Middle English] botme [Norwegian Bokmål] abonnering [Yiddish] בינע,*bʰudʰmḗn,,36,1106
[Hungarian] hetero- [Indonesian] hetero- [Polish] hetero- [English] heterodont [Translingual] Heteropoda [Translingual] Heteropteryx [Hebrew] הטרוסקסואלי [Latin] heterophyllus [French] hétérœcie [Translingual] Heterotremata [Translingual] Heterodontosaurus [Translingual] Heterotrichida [Kazakh] гетеротроф,*sḿ̥teros,,13,1107
[Aragonese] fornica [English] -form [Translingual] Myrmecia [Ido] formiko [Swedish] myra [Translingual] Acromyrmex [Icelandic] maur [Norwegian Bokmål] maur [Norwegian Nynorsk] maur [Danish] myre [Greek] μυρμήγκι [Translingual] Myrmecophaga [Dutch] formicarium [Armenian] մրջյուն [Corsican] furmicula [Faroese] meyra [Translingual] Myrmica [Papiamentu] fruminga [Papiamentu] fruminga [Italian] mirmeco- [Westrobothnian] möur [Bourguignon] fremin [Papiamentu] vruminga [Papiamentu] vruminga [Kabuverdianu] furminga [Kazakh] формальдегид [Scots] mooratoog,*morwi-,,27,1108
[English] olla [Aragonese] olla [Italian] olla [Romanian] oală [Aromanian] ular [Portuguese] olha [Romanian] olar [Romanian] ulcea [Aromanian] oalã [English] Aul,*Hukʷsleh₂,,10,1109
[English] olla [Aragonese] olla [Italian] olla [Romanian] oală [Aromanian] ular [Portuguese] olha [Romanian] olar [Romanian] ulcea [Aromanian] oalã [English] Aul,*Hukʷ-,,10,1110
[Irish] ua [Manx] oe [Manx] oe [Irish] ó [Middle Irish] ó [Scottish Gaelic] ogha [Manx] veih [Old Irish] úa [Manx] voish,*h₂ewh₂yos,,9,1111
[English] sock [Translingual] Sus [Translingual] Suiformes [Romanian] sor [Sranan Tongo] agu [Swahili] soketi [Punjabi] سور [Translingual] hyointestinalis [Translingual] hyopneumoniae [Urdu] سؤر [Afrikaans] swyn [Hindi] सूअर [Hindi] सूअरी [Punjabi] ਸੂਰ [Saramaccan] hágu [Santali] ᱥᱩᱠᱨᱤ [Pali] sūkara [Sardinian] sughe,*suH-,,18,1112
[Slavomolisano] krv [Czech] krev [English] creosote [Greek] κρέας [English] creatine [English] creatic [Irish] cró [Norwegian Bokmål] kreosot [Norwegian Nynorsk] kreosot [English] kreotoxin [English] kreophagy [Irish] craorag,*kréwh₂s,,12,1113
[Catalan] prop [French] prochain [French] approcher [Old French] aprochier [Romanian] apropia [Aromanian] aprochiu [English] prochein [Megleno-Romanian] proapi [Megleno-Romanian] prochiu,*prokʷe,,9,1114
[English] Uri [Portuguese] orlar [Spanish] orlar [Portuguese] orla [Spanish] orla [English] orle [French] ourler [Asturian] oriella,*h₁erh₂-,,8,1115
[English] hypno- [Greek] ύπνος [Polish] hipnoza [Polish] hipno- [English] hypnalis [Latin] ypnalis,*supnós,,6,1116
[English] match [Translingual] -mycota [English] mycorrhiza [Catalan] mújol [Spanish] mújol [English] myctophid [Greek] μύκητας [English] -mycin [English] myxovirus [English] mycetism [Translingual] Myxozoa [Translingual] Myxophaga [Translingual] -myces [Translingual] Mycena [Greek] μύξα [Irish] ascaimícéit [Spanish] micosis [Greek] μυκτήρ [Translingual] Mycomorphoolithus [Kazakh] микоплазма [Middle English] mecche,*mew-k-,,21,1117
[English] dys- [French] dys- [Latin] dys- [Norwegian Bokmål] dys- [Norwegian Nynorsk] dys- [Portuguese] dis- [English] dystopia [English] dyslexia [Irish] do- [Manx] do- [Scottish Gaelic] do- [Romanian] dușmăni [Greek] δύσκολος [Romanian] dușman [Serbo-Croatian] dušman [Macedonian] душман [Russian] душман [Serbo-Croatian] душман [Spanish] distrofia [Armenian] դժ- [Hungarian] diszlexia [Manx] doillee [Irish] dios- [Polish] dyskalkulia [Polish] dysgrafia [Aromanian] dushman [Uzbek] dushman [Norwegian Bokmål] dyskalkuli [Thai] ทุ [Aromanian] dushmanu [Avar] тушман [Irish] doiligh [Esperanto] disleksio,*dus-,,33,1118
[Old Occitan] dir [Romansch] dir [Walloon] dire [Romansch] gir [Hungarian] dizőz [Romansch] deir [Norman] dithe,*dḗyḱst,,7,1119
[Old Occitan] dir [Romansch] dir [Walloon] dire [Romansch] gir [Hungarian] dizőz [Romansch] deir [Norman] dithe,*deyḱ-s,,7,1120
[Galician] sebe [Portuguese] sebe,*seh₂ip-,,2,1121
[English] ento- [Italian] entandrofragma,*h₁éntos,,2,1122
[English] ethno- [Portuguese] etnia [Spanish] etnia [French] ethnie [Greek] έθνος [Catalan] etno- [Italian] etno- [Polish] etno- [Portuguese] etno- [Spanish] etno- [English] ethnarch [Esperanto] etno [Catalan] ètnia [Portuguese] etnográfico [Spanish] etnográfico [Russian] этнология,*swedʰ-no-,,16,1123
[English] -gamy [English] -gamous [English] bigamy [Greek] γάμος [Italian] genero [English] agamogenesis [Greek] γαμπρός [Romanian] ginere [Portuguese] genro [Catalan] gendre [French] gendre [Galician] xenro [Asturian] xenru [Norwegian Nynorsk] monogami [Turkish] damat [Italian] -gamia [Polish] -gamia [Portuguese] -gamia [English] tamada [Latin] quadrigamus [Sicilian] ienniru [Sicilian] jenniru [Irish] -gamacht [Kabardian] тхьэмадэ [Old Portuguese] genrro [Friulian] zinar [English] gamergate [Aromanian] dziniri [Hindi] जमाई [Oriya] ଜ୍ୱାଇଁ [Konkani] जांवंय [Kalasha] ǰamów [Old Marathi] 𑘕𑘰𑘪𑘰𑘃 [Assamese] জোঁৱাই [Kabuverdianu] jénru [French] -game [Early Assamese] জমাই [Norwegian Nynorsk] apogami [Norwegian Nynorsk] -gami [Norwegian Nynorsk] -gam [Polish] -gam [Assamese] জঙাই [Khowar] جَمار [Marathi] जावई [Sardinian] gheneru [Punjabi] جوائی [Kashmiri] زامتُر,*ǵem-,,47,1124
[Romanian] sever [English] severe,*seǵʰwr̥,,2,1125
[English] toga [Italian] toga [Norwegian Bokmål] toga [Norwegian Nynorsk] toga [Spanish] toga [English] tog [English] toge [Finnish] tooga,*togéh₂,,8,1126
[Ido] -ed [Catalan] -at [Norwegian Nynorsk] -at [French] partenariat,*-eh₂tos,,4,1127
[Czech] život [English] biotin [German] Biotin,*gʷih₃wo-teh₂,,3,1128
[English] mead [English] mead [English] mead [Yola] mead [Czech] med [Middle English] mede [Indonesian] madu [Malay] madu [English] Maeve [Faroese] mjøður [Urdu] مدھو [Swedish] mjöd [Icelandic] mjöður [Danish] mjød [Norwegian Bokmål] mjød [Norwegian Nynorsk] mjød [Greek] μέθη [Gujarati] મધ [English] Mead [German] Methyl [English] methomania [Konkani] म्होंव [Westrobothnian] mjø [Assamese] মৌ [Prakrit] 𑀫𑀳𑀼 [Sundanese] ᮙᮓᮥ [Oriya] ମହୁ [Early Assamese] মউ [Malayalam] മധു [Urak Lawoi'] มาทู [Niya Prakrit] 𐨨𐨯𐨂 [Javanese] ꦩꦢꦸ [Ladino] meana [Irish] Meadhbh,*médʰu,,34,1129
[Kazakh] ксилофон [Russian] ксилофон [Hebrew] קסילופון [Translingual] Xylopia [Greek] ξύλο [Hungarian] xilofon [Scottish Gaelic] cìr [Esperanto] ksilofono [Translingual] Xylosma [Irish] cíor [Irish] xiléin [Irish] xiléim [Translingual] Xylotrya [Kazakh] ксилит [Translingual] Xylophagus,*kes-,,15,1130
[Danish] tornado [Esperanto] tornado [Norwegian Bokmål] tornado [Norwegian Nynorsk] tornado [Scots] tornado [German] Tornado [Catalan] tro [Catalan] tronar [Urdu] تندر [Galician] estourar,*(s)tenh₂-,,10,1131
[Portuguese] lua [Galician] lúa,*lewksnā,,2,1132
[Tagalog] kuba [Spanish] cobija [Marathi] खुजे,*ḱewb-,,3,1133
[English] pasta [Galician] pasta [English] pastel [Danish] pastel [French] pastel [Indonesian] pastel [English] pastiche [French] pastiche [French] cahoter [Serbo-Croatian] pašteta [Serbo-Croatian] паштета [Greek] πάστα [German] Pasta,*kʷeh₁t-,,13,1134
[Westrobothnian] tong [Danish] tung [Norwegian Bokmål] tung [Norwegian Nynorsk] tung [Swedish] tung [Icelandic] þungur [Faroese] tungur,*téngʰus,,7,1135
[Westrobothnian] tong [Danish] tung [Norwegian Bokmål] tung [Norwegian Nynorsk] tung [Swedish] tung [Icelandic] þungur [Faroese] tungur [Asturian] timón [Greek] τιμόνι [Westrobothnian] tȳnj [Westrobothnian] tȳnj [Romanian] timonă [Maltese] tmun,*tengʰ-,,13,1136
[English] taste [Old French] tache [German] Taste [German] taxieren [French] tacher [Tetelcingo Nahuatl] texu,*teḱs-,,6,1137
[Norwegian Nynorsk] lo [Westrobothnian] lo [Faroese] lógv [Westrobothnian] løg [English] Hadley [English] Snotley [English] Bratley,*lówkos,,7,1138
[English] smart [Norwegian Bokmål] smart [Norwegian Bokmål] smart [Norwegian Nynorsk] smart [Norwegian Nynorsk] smart [Catalan] merda [Galician] merda [Italian] merda [Portuguese] merda [French] merde [English] mierda [Aragonese] mierda [Asturian] mierda [Spanish] mierda [Ladino] medra [Chavacano] morde [Kabuverdianu] morde [Papiamentu] morde [Papiamentu] morde [Aromanian] merdu [Romanian] dezmierda [Guinea-Bissau Creole] murdi [Catalan] mossegar [Esperanto] merdo [Dalmatian] miarda [Aromanian] diznjerdu [Friulian] mierde [Tok Pisin] smat [Tok Pisin] smat,*(s)merd-,,29,1139
[English] cyclops [Latin] cyclops [English] Cyclopean [Polish] cyklop [Icelandic] kýklópi [Esperanto] ciklopo [Translingual] Cyclops [Translingual] Ufudocyclops [Dutch] cycloop,*Pḱuklōps,,9,1140
[English] cyclops [Latin] cyclops [English] Cyclopean [Polish] cyklop [Icelandic] kýklópi [Esperanto] ciklopo [Translingual] Cyclops [Translingual] Ufudocyclops [Dutch] cycloop,*pḱú-klōps,,9,1141
[Asturian] fin [French] fin [Middle French] fin [Norman] fin [Norwegian Bokmål] fin [Norwegian Nynorsk] fin [Occitan] fin [Old French] fin [Old Occitan] fin [Romanian] fin [Dalmatian] fain [Ido] finar [Esperanto] fino [Galician] fino [Portuguese] fino [Pijin] finis [Portuguese] fim [Czech] finiš [Estonian] finiš [Serbo-Croatian] finiš [Slovak] finále [Serbo-Croatian] fiks [Serbo-Croatian] финиш [Tok Pisin] pinis [Welsh] ffin [Tok Pisin] pinisim [Pijin] finisim [Serbo-Croatian] fiksati [Middle English] fyn [Yola] fhyne,*dʰeygʷ-,,30,1142
[English] entail [English] tally [Dutch] taille [French] taille [Catalan] tallar [Galician] tallar [Spanish] tallar [Sicilian] tagghiari [English] tallywhacker [Old French] taillier [Dalmatian] taljur [Istriot] talgià [Lombard] tajâ [Friulian] taiâ [Aromanian] taljiu [Aromanian] talj [Cebuano] tahal [Aromanian] tayi,*teh₂l-,,18,1143
[Italian] -io [English] demiurge,*-yós,,2,1144
[English] roast [French] rôtir [Middle French] roustir [Catalan] rostir [Galician] rustrir [Polish] ruszt,*reus-,,6,1145
[Elfdalian] wait [Swedish] vit [Faroese] hvítur [Icelandic] hvítur [Hindi] सफ़ेद [Danish] hvid [Norn] hvid [Persian] سفید [Persian] سپید [Norwegian Bokmål] kvit [Norwegian Nynorsk] kvit [Norwegian Bokmål] hvit [Old Swedish] hviter [Gujarati] સફેદ [Westrobothnian] gwit [English] Weisberg [Bengali] সফেদ [Norwegian Nynorsk] kvít’e,*ḱweytos,,18,1146
[Tok Pisin] wait [Translingual] Whispovirus [Bislama] waet [Korean] 화이트,*ḱweydós,,4,1147
[English] laity [Catalan] laic [Greek] λαός,*leh₂wos,,3,1148
[Czech] vale [Catalan] valor [Catalan] valer [Spanish] valer [Romanian] valoare,*h₂wl̥h₁éh₁yeti,,5,1149
[English] dale [Middle English] dale [English] Dalton [Middle English] deale [English] Ridsdale [English] Tindale,*dʰal-,,6,1150
[Danish] fold [Swedish] -falt [Swedish] -faldig [Icelandic] -faldur,*-poltos,,4,1151
[English] scull [Faroese] skola [Icelandic] skola [Westrobothnian] sköli [Kashmiri] छलुन,*kʷsel-,,5,1152
[Swedish] skull [Icelandic] skuld [Swedish] skuld [Danish] skyld [Norwegian Bokmål] skyld [Norwegian Nynorsk] skyld,*(s)kéltis,,6,1153
[English] -or [Catalan] -or [Old French] -or [Dutch] -eur [French] -eur [Irish] -óir [Norwegian Bokmål] -ør [Norwegian Nynorsk] -ør [Romanian] -oare,*-ōs,,9,1154
[Kriol] album [Kriol] album [Faroese] hjálpa [Icelandic] hjálpa [Swedish] hjälpa [Finnish] jelpata [Norwegian Bokmål] hjelpe [Danish] hjælpe [Tok Pisin] helpim [Tok Pisin] helpim [Norwegian Nynorsk] hjelpa [Westrobothnian] hjalp [Old Swedish] hiælpa [Malayalam] ഹെൽപ്പ് [Malayalam] ഹെൽപ്പ്,*ḱelb-,,15,1155
[Ido] listo [Ido] listo [Ido] lernar [Middle Dutch] lesschen,*leys-,,4,1156
[Ido] listo [Polish] lista [Portuguese] lista [Indonesian] lis [Luxembourgish] Lëscht,*leizd,,5,1157
[French] gouffre [Catalan] golf [Dutch] golf [English] gulf [German] Golf [Greek] κόλπος [Esperanto] golfo [Italian] golfo [Portuguese] golfo [Spanish] golfo [French] golfe [English] colpo- [Turkish] körfez [Azerbaijani] körfəz [Asturian] golfu,*kʷelp-,,15,1158
[Tagalog] dike [Catalan] dic,*dheigʷ,,2,1159
[Swahili] meli [Danish] maile [Japanese] メール便,*molko-,,3,1160
[Swahili] meli [Danish] maile [Japanese] メール便,*smh₁-tleh₂,,3,1161
[English] cataclysm [Greek] κλύδων [Georgian] ლურჯი [Armenian] լուրջ [Spanish] cataclismo [French] cataclysme [English] clysmic [Polish] kataklizm,*ḱlewH-,,8,1162
[Afrikaans] sorg [Danish] sorg [Faroese] sorg [Icelandic] sorg [Norwegian Bokmål] sorg [Norwegian Nynorsk] sorg [Swedish] sorg [Swedish] försorg,*swergʰ-,,8,1163
